Date,Time,T02,T04,T06,T08,T09,T12,T13,T14,T17,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T33,T35,T36,T37,T39,T40,T41,T42,T43,T44,T46,T47,T48,T49,T51,T52,T53,T55,T56,T57,T58,T59,T60
2021-08-11,8:00:00,2.062,3.559,2.515,3.444,3.609,2.075,3.578,3.543,3.587,1.555,3.106,3.536,3.052,3.536,2.547,2.034,1.573,2.611,2.565,2.074,3.615,2.532,3.052,2.049,2.565,2.12,3.506,3.058,2.594,4.119,2.586,2.557,3.545,1.505,4.054,3.555,1.555,3.076,3.578,3.609,2.532,2.078,4.079,3.048,2.558
2021-08-11,12:00:00,1.56,6.064,2.515,5.947,5.117,1.573,5.085,5.549,5.091,1.555,6.122,5.544,3.052,6.547,2.045,2.034,1.573,2.611,2.565,1.571,5.122,2.532,5.061,2.049,2.565,2.12,3.004,2.557,2.594,6.629,4.096,2.557,5.551,1.004,7.068,6.065,1.555,3.076,5.085,5.62,2.532,2.078,6.589,5.564,2.558
2021-08-11,16:00:00,1.56,6.064,2.515,5.947,6.625,2.075,5.085,6.551,4.59,1.555,6.122,7.049,4.056,5.544,2.045,2.034,1.573,2.611,2.565,1.571,7.13,3.034,6.065,2.049,2.565,2.12,3.004,2.557,2.594,5.625,5.605,2.557,7.557,1.004,7.57,7.069,1.555,3.076,6.592,6.625,2.532,2.078,7.592,5.564,3.561
2021-08-11,20:00:00,2.062,6.064,2.515,5.446,4.615,2.075,5.587,5.549,4.59,1.555,5.62,6.547,4.056,5.042,2.547,2.034,1.573,3.112,2.565,1.571,7.13,3.034,5.563,1.547,2.565,2.12,3.004,2.557,2.594,5.625,5.102,2.557,7.055,1.004,5.561,6.065,1.555,3.076,5.085,5.117,2.532,2.078,6.087,5.061,3.561
2021-08-12,0:00:00,2.062,4.06,2.515,2.944,2.604,2.075,3.578,3.543,2.585,1.555,3.106,4.54,4.056,3.034,2.547,2.034,1.573,3.112,2.565,1.571,4.619,3.034,3.554,1.547,2.565,2.12,3.506,3.058,2.594,2.612,3.592,3.058,5.049,1.505,2.045,3.555,1.555,3.578,3.076,3.609,2.532,2.078,3.075,2.545,3.561
2021-08-12,4:00:00,2.062,1.555,2.515,0.942,0.592,2.075,2.071,1.538,0.58,1.555,1.095,2.029,3.554,1.025,2.547,2.034,1.573,3.112,2.565,1.571,2.107,2.532,1.042,1.547,2.565,2.12,3.506,3.058,2.594,0.1,2.082,3.058,2.541,1.505,-0.469,1.044,1.555,3.076,1.568,1.598,2.532,2.078,1.066,0.53,3.059
2021-08-12,8:00:00,2.062,3.058,2.515,2.944,3.106,1.573,3.076,2.541,2.585,1.555,2.604,3.034,2.55,3.034,2.547,2.034,1.573,2.611,2.565,1.571,3.112,2.029,2.55,1.547,2.565,2.12,3.004,2.557,2.594,3.617,2.082,2.557,3.043,1.505,3.552,3.053,1.555,2.573,3.076,3.106,2.532,2.078,3.075,2.545,2.558
2021-08-12,12:00:00,1.56,5.563,2.515,4.946,4.615,1.573,4.081,4.546,4.59,1.555,3.609,5.042,3.052,5.042,2.045,2.034,1.573,2.611,2.565,1.571,5.122,2.532,5.061,1.547,2.565,1.618,3.004,2.557,2.594,6.629,3.089,2.557,5.551,1.004,7.068,5.061,1.053,2.573,4.583,4.615,2.532,2.078,5.585,4.558,2.558
2021-08-12,16:00:00,1.56,9.068,2.012,9.449,7.629,1.573,6.09,7.052,7.596,1.555,6.625,7.551,3.554,8.053,2.045,2.034,1.573,2.611,2.565,1.571,7.632,3.034,8.072,1.547,2.062,1.618,3.004,2.557,2.594,10.643,5.102,2.557,9.06,1.004,10.58,8.574,1.555,3.076,6.592,6.625,2.031,1.575,9.599,8.078,3.059
2021-08-12,20:00:00,1.56,7.065,2.515,5.947,7.629,2.075,5.085,6.551,6.093,1.555,6.625,7.049,4.056,6.046,2.045,2.034,1.573,2.611,2.565,1.571,7.13,3.536,6.065,1.547,2.062,2.12,3.004,2.557,2.594,6.629,5.605,2.557,8.559,1.004,7.57,6.567,1.555,3.578,6.592,6.625,2.031,1.575,7.09,5.564,3.561
2021-08-13,0:00:00,2.062,4.561,2.515,3.444,2.604,2.075,4.081,3.543,2.585,1.555,3.609,5.042,4.056,3.034,2.547,2.034,1.573,3.112,2.565,1.571,5.122,3.536,3.554,1.547,2.565,2.12,3.506,2.557,2.594,2.612,4.096,3.058,6.052,1.004,2.045,3.555,1.555,3.578,3.578,3.609,2.031,2.078,3.075,2.545,3.561
2021-08-13,4:00:00,2.062,3.058,2.515,2.944,2.101,2.075,3.076,2.541,2.084,1.555,2.604,3.536,3.554,2.532,2.547,2.034,1.573,3.112,2.565,1.571,3.615,3.034,2.047,1.547,2.565,2.12,3.506,3.058,3.096,2.11,2.586,3.058,4.046,1.505,1.542,2.049,1.555,3.578,3.076,2.604,2.532,2.078,2.07,1.538,3.059
2021-08-13,8:00:00,2.062,4.06,2.515,4.445,4.112,2.075,4.081,4.045,4.089,1.555,3.609,4.54,3.052,4.038,2.547,2.034,1.573,2.611,2.565,1.571,4.117,2.532,3.554,1.547,2.565,2.12,3.004,3.058,3.096,4.621,3.089,3.058,4.046,1.004,5.059,4.057,1.555,3.076,4.081,4.112,2.532,2.078,4.079,3.551,2.558
2021-08-13,12:00:00,1.56,6.565,2.515,7.448,7.629,1.573,6.09,6.551,7.596,1.555,6.122,7.049,3.554,7.551,2.045,2.034,1.573,2.611,2.565,1.571,7.632,2.532,6.567,1.547,2.565,2.12,3.004,2.557,2.594,9.64,4.599,3.058,7.557,1.004,10.58,7.571,1.555,3.076,6.592,7.127,2.532,2.078,8.094,6.569,3.059
2021-08-13,16:00:00,2.062,11.572,2.515,12.952,14.153,2.075,8.098,11.06,13.104,1.555,10.642,10.56,4.558,11.061,2.045,2.034,1.573,2.611,2.565,1.571,10.643,3.536,9.577,1.547,2.565,2.12,3.004,2.557,2.594,13.149,7.616,3.058,11.566,1.004,15.594,11.583,1.555,3.578,11.108,11.144,2.532,2.078,13.108,11.092,4.062
2021-08-13,20:00:00,2.062,8.067,2.515,7.948,8.634,2.578,6.592,7.553,7.095,1.555,7.127,8.053,5.061,7.551,2.547,2.034,1.573,3.112,2.565,1.571,8.134,4.038,7.068,1.547,2.565,2.12,3.506,3.058,3.096,7.633,6.611,3.058,9.06,1.505,8.071,7.571,2.058,4.583,7.596,7.127,2.532,2.078,7.592,6.569,4.563
2021-08-14,0:00:00,2.062,5.563,3.017,4.946,4.615,2.578,5.085,4.546,4.59,2.058,4.615,5.544,5.061,4.038,3.05,2.034,2.075,3.112,2.565,2.074,6.126,4.038,4.056,1.547,2.565,2.622,4.008,3.058,3.096,4.119,4.599,3.559,6.554,1.505,3.552,4.559,2.058,4.583,5.085,4.615,2.532,2.078,4.079,3.551,4.563
2021-08-14,4:00:00,2.062,5.563,3.017,5.446,5.117,2.578,5.085,5.047,5.592,2.058,5.117,5.544,4.056,4.54,3.05,2.034,2.075,3.112,2.565,2.074,5.624,3.536,4.558,2.049,3.067,2.622,4.008,3.058,3.598,4.621,4.599,3.559,5.551,1.505,4.557,4.559,2.058,4.081,5.085,5.117,2.532,2.078,4.581,4.054,4.062
2021-08-14,8:00:00,2.062,5.563,3.017,5.446,5.117,2.578,5.085,5.047,5.091,2.058,5.117,5.544,4.056,5.042,3.05,2.034,2.075,3.112,3.067,2.074,5.624,3.536,4.558,2.049,3.067,2.622,4.008,3.058,3.096,5.123,4.096,3.559,5.551,1.505,5.059,5.061,2.058,4.081,5.085,5.117,2.532,2.58,5.083,4.558,3.561
2021-08-14,12:00:00,2.062,8.568,3.017,9.449,9.638,2.075,7.094,8.054,10.1,2.058,8.132,8.053,4.056,9.056,2.547,2.034,2.075,3.112,3.067,2.074,8.134,3.536,7.57,2.049,3.067,2.622,4.008,3.058,3.096,11.646,5.605,3.559,8.559,1.505,12.085,8.574,2.058,3.578,8.6,8.634,2.532,2.58,9.097,8.58,3.561
2021-08-14,16:00:00,2.062,9.068,3.017,10.45,10.642,2.578,8.098,9.056,11.101,2.058,8.634,9.056,5.061,9.557,3.05,2.034,2.075,3.112,3.067,2.074,9.639,4.038,8.574,2.049,3.067,2.622,4.008,3.058,3.096,11.646,6.611,3.058,10.564,1.505,11.583,9.577,2.058,4.583,9.603,9.638,2.532,2.58,9.599,9.083,4.563
2021-08-14,20:00:00,2.565,9.068,3.017,9.95,10.642,2.578,8.6,8.555,10.601,2.058,8.634,9.056,5.061,9.056,3.05,2.034,2.075,3.614,3.067,2.074,9.639,4.54,8.072,2.049,3.067,2.622,4.008,3.559,3.598,10.141,6.611,3.559,10.063,1.505,10.079,9.076,2.56,5.085,9.102,9.136,2.532,2.58,9.097,8.58,5.064
2021-08-15,0:00:00,2.565,7.566,3.017,6.948,6.122,3.08,6.592,6.05,5.592,2.058,6.122,7.049,5.061,6.046,3.05,2.537,2.075,3.614,3.067,2.074,7.632,4.54,6.065,2.049,3.067,2.622,4.008,3.559,3.598,6.127,5.605,3.559,7.557,1.505,5.561,6.567,2.56,5.085,6.09,5.62,2.532,2.58,6.087,5.061,5.064
2021-08-15,4:00:00,2.565,7.065,3.52,6.948,6.625,3.08,6.592,6.05,6.594,2.058,6.625,7.049,5.061,6.046,3.05,2.537,2.578,3.614,3.067,2.577,7.13,4.038,5.563,2.049,3.067,3.125,4.51,3.559,3.598,6.127,5.102,4.06,7.055,2.005,6.063,6.065,2.56,4.583,6.592,6.122,2.532,2.58,6.087,5.564,4.563
2021-08-15,8:00:00,2.565,7.566,3.52,7.448,7.127,2.578,6.592,6.551,7.095,2.058,6.625,7.049,4.558,6.547,3.05,2.537,2.578,3.614,3.067,2.577,7.13,4.038,6.065,2.049,3.067,2.622,4.51,3.559,3.598,7.131,5.605,3.559,7.055,2.005,7.57,6.567,2.56,4.583,6.592,6.625,3.034,2.58,6.589,6.067,4.563
2021-08-15,12:00:00,2.565,10.07,3.52,10.45,9.638,2.578,8.6,9.056,9.599,2.058,8.634,9.557,5.061,9.557,3.05,2.537,2.075,3.614,3.067,2.577,9.138,4.038,9.075,2.049,3.067,2.622,4.51,3.559,3.598,11.646,6.611,3.559,9.562,2.005,12.586,10.58,2.56,4.583,9.102,8.634,3.034,2.58,10.602,9.585,4.563
2021-08-15,16:00:00,2.565,9.569,3.52,9.449,9.136,3.08,8.098,8.555,9.599,2.058,7.629,9.056,5.563,9.056,3.05,2.537,2.578,3.614,3.067,2.577,9.138,4.54,9.075,2.049,3.067,3.125,4.51,4.06,3.598,10.643,7.113,3.559,10.063,2.005,10.58,9.076,2.56,5.085,8.098,8.132,3.034,2.58,9.097,8.078,5.064
2021-08-15,20:00:00,2.565,6.565,3.52,6.447,6.122,3.08,6.592,6.05,6.093,2.058,6.122,7.049,5.563,6.547,3.552,2.537,2.578,3.614,3.067,2.577,7.13,4.54,6.567,2.049,3.067,3.125,4.51,4.06,3.598,6.629,6.108,4.06,8.058,2.005,6.063,6.567,2.56,5.587,6.09,6.122,3.034,3.082,6.589,5.564,5.064
2021-08-16,0:00:00,2.565,5.062,3.52,3.945,3.609,3.08,4.583,4.045,3.587,2.058,4.112,5.544,5.061,4.038,3.552,2.537,2.578,4.115,3.569,2.577,5.624,4.54,4.558,2.049,3.569,3.125,4.51,4.06,4.1,3.617,4.599,4.06,6.052,2.005,2.547,4.559,2.56,5.085,4.583,4.112,3.034,3.082,4.079,3.551,5.064
2021-08-16,4:00:00,2.565,3.058,3.52,2.443,2.101,3.08,3.578,2.541,2.084,2.058,2.604,4.038,4.558,2.532,3.552,2.537,2.578,3.614,3.569,2.577,3.615,4.038,2.55,2.551,3.569,3.125,4.51,4.06,4.1,1.607,3.592,4.06,3.545,2.005,0.537,2.551,2.56,4.583,3.076,3.106,3.034,3.082,2.07,2.041,4.062
2021-08-16,8:00:00,2.565,4.561,3.52,4.946,4.615,2.578,4.583,4.546,4.59,2.058,4.112,5.042,3.554,4.54,3.05,2.537,2.578,3.614,3.569,2.577,4.619,3.034,4.056,2.551,3.569,2.622,4.51,4.06,3.598,5.123,3.592,3.559,4.548,2.005,5.561,4.559,2.058,4.081,4.583,5.117,3.034,3.082,5.083,4.558,3.561
2021-08-16,12:00:00,2.565,8.067,3.017,10.45,8.132,2.578,7.094,7.553,7.596,2.058,6.625,8.053,4.056,8.554,3.05,2.537,2.075,3.112,3.569,2.577,7.13,3.536,9.577,2.551,3.067,2.622,4.008,3.559,3.598,11.646,5.102,3.559,9.06,1.505,12.586,12.084,2.058,4.081,6.592,7.127,3.034,2.58,9.097,10.087,3.561
2021-08-16,16:00:00,2.565,10.571,3.017,11.951,11.645,2.578,8.098,9.056,12.603,2.058,8.634,9.557,5.061,10.059,3.05,2.537,2.075,3.614,3.067,2.577,8.134,4.038,9.075,2.049,3.067,2.622,4.008,3.559,3.096,12.147,7.113,3.559,12.067,1.505,12.586,10.58,2.058,4.583,9.102,9.136,3.034,2.58,12.106,10.087,4.563
2021-08-16,20:00:00,2.565,6.565,3.017,6.447,6.625,3.08,6.09,6.05,6.594,2.058,5.62,7.049,5.061,6.547,3.05,2.537,2.075,3.614,3.067,2.577,7.13,4.54,6.567,2.049,3.067,2.622,4.008,3.559,3.598,7.131,5.605,3.559,8.058,1.505,6.565,7.069,2.56,5.085,6.09,6.122,3.034,2.58,6.589,5.564,5.064
2021-08-17,0:00:00,2.565,3.058,3.017,1.943,0.592,3.08,3.578,2.541,0.58,2.058,2.604,4.038,4.558,1.527,3.05,2.537,2.578,3.614,3.067,2.577,4.619,4.038,3.052,2.049,3.067,3.125,4.51,3.559,3.598,0.1,4.096,3.559,4.548,2.005,-1.475,2.551,2.56,5.085,2.573,2.604,3.034,2.58,1.568,1.034,4.563
2021-08-17,4:00:00,2.565,3.559,3.017,3.444,3.106,2.578,3.578,3.543,3.086,2.058,3.106,4.038,4.056,3.034,3.05,2.537,2.075,3.614,3.067,2.577,4.117,3.536,3.052,2.049,3.067,2.622,4.51,4.06,3.598,3.114,3.592,3.559,4.046,1.505,2.547,3.053,2.058,4.081,3.578,3.609,3.034,2.58,3.075,2.545,3.561
2021-08-17,8:00:00,2.565,3.559,3.017,3.444,3.106,2.578,3.578,3.042,3.086,2.058,3.106,4.038,3.554,3.536,3.05,2.537,2.075,3.112,3.067,2.577,3.615,3.034,3.052,2.551,3.067,2.622,4.008,3.559,3.598,3.617,3.089,3.559,3.545,1.505,3.552,3.555,2.058,3.578,3.076,3.609,3.034,2.58,3.577,3.048,3.561
2021-08-17,12:00:00,2.062,5.062,3.017,4.445,4.112,2.075,4.081,4.045,4.089,2.058,3.609,5.042,3.554,4.54,2.547,2.537,2.075,3.112,3.067,2.577,4.117,3.034,4.558,2.049,3.067,2.622,4.008,3.559,3.096,6.127,3.592,3.058,5.049,1.505,6.063,4.559,1.555,3.578,4.081,4.112,3.034,2.58,5.585,4.558,3.059
2021-08-17,16:00:00,2.062,5.062,3.017,4.445,4.615,2.075,4.081,4.546,4.59,1.555,3.609,5.042,3.554,5.042,2.547,2.537,2.075,3.112,3.067,2.074,4.619,3.034,5.061,2.049,3.067,2.12,3.506,3.559,3.096,6.127,4.096,3.058,5.551,1.505,6.063,5.061,1.555,3.578,4.583,4.615,3.034,2.58,5.083,4.558,3.561
2021-08-17,20:00:00,2.062,4.06,2.515,3.945,3.609,2.075,3.578,3.543,3.086,1.555,3.609,4.54,3.554,4.038,2.547,2.537,2.075,3.112,3.067,2.074,4.117,3.034,4.056,2.049,3.067,2.12,3.506,3.058,3.096,4.621,3.592,3.058,4.548,1.505,4.054,4.057,1.555,3.578,3.578,3.609,2.532,2.58,4.079,3.551,3.561
2021-08-18,0:00:00,2.062,1.054,2.515,0.942,0.592,2.075,1.568,1.538,0.58,1.555,1.095,2.532,3.554,1.025,2.547,2.537,2.075,3.112,3.067,2.074,2.107,3.034,1.545,2.049,3.067,2.12,3.506,3.058,3.096,0.602,2.586,3.058,2.04,1.505,0.034,1.547,1.555,3.578,1.065,1.598,2.532,2.078,1.066,0.53,3.059
2021-08-18,4:00:00,2.062,1.555,2.515,1.442,1.095,2.075,1.568,1.538,1.082,1.555,1.598,2.029,3.052,1.527,2.547,2.537,1.573,2.611,3.067,2.074,1.604,2.532,1.545,2.049,2.565,2.12,3.506,3.058,2.594,1.105,2.082,3.058,1.538,1.505,0.537,1.547,1.555,3.076,1.568,2.101,2.532,2.078,1.568,1.034,2.558
2021-08-18,8:00:00,2.062,3.058,2.515,2.944,3.106,1.573,2.573,2.541,2.585,1.555,2.604,3.034,2.55,3.034,2.045,2.034,1.573,2.611,3.067,2.074,2.61,2.029,2.55,2.049,2.565,2.12,3.004,3.058,2.594,3.114,2.586,2.557,2.541,1.004,3.05,2.551,1.053,2.573,2.573,3.106,2.532,2.078,3.075,2.545,2.057
2021-08-18,12:00:00,1.56,5.062,2.012,4.445,4.112,1.573,3.578,3.543,3.587,1.555,3.106,4.54,2.55,4.54,2.045,2.034,1.573,2.611,2.565,1.571,4.117,2.029,4.558,2.049,2.565,1.618,3.004,2.557,2.594,6.127,3.089,2.557,5.049,1.004,6.063,4.559,1.053,2.573,3.578,3.609,2.532,2.078,5.083,4.558,2.558
2021-08-18,16:00:00,1.56,6.064,2.012,5.947,5.62,1.573,4.583,5.047,5.091,1.555,4.615,6.046,3.052,5.544,2.045,2.034,1.573,2.611,2.565,1.571,6.126,2.532,5.563,2.049,2.062,1.618,3.004,2.557,2.092,7.131,4.096,2.557,7.055,1.004,7.068,6.065,1.555,3.076,5.085,5.117,2.532,1.575,6.589,5.061,3.059
2021-08-18,20:00:00,1.56,5.062,2.012,4.445,4.112,2.075,4.583,4.546,4.089,1.555,4.112,5.042,3.554,4.038,2.045,2.034,1.573,2.611,2.565,1.571,5.624,3.034,4.558,1.547,2.062,2.12,3.004,2.557,2.594,4.621,4.096,2.557,5.551,1.004,4.557,4.559,1.555,3.076,4.583,4.615,2.532,1.575,4.581,4.054,3.059
2021-08-19,0:00:00,1.56,4.06,2.515,3.945,3.609,2.075,4.081,3.543,3.587,1.555,3.609,4.54,3.554,3.536,2.045,2.034,1.573,2.611,2.565,1.571,4.117,3.034,3.554,1.547,2.062,2.12,3.004,2.557,2.594,3.617,3.592,2.557,4.548,1.004,3.552,3.555,1.555,3.076,3.578,4.112,2.532,1.575,3.577,3.048,3.059
2021-08-19,4:00:00,1.56,3.559,2.515,3.444,3.106,2.075,3.578,3.042,3.086,1.555,3.106,3.536,3.052,3.034,2.045,2.034,1.573,2.611,2.565,1.571,3.615,2.532,3.052,1.547,2.062,2.12,3.004,2.557,2.594,2.612,3.089,2.557,3.545,1.004,2.547,3.053,1.555,3.076,3.076,3.609,2.532,2.078,3.075,2.545,3.059
2021-08-19,8:00:00,1.56,4.06,2.012,3.945,3.609,1.573,3.578,3.543,3.587,1.555,3.609,4.038,3.052,3.536,2.045,2.034,1.573,2.611,2.565,1.571,3.615,2.532,3.052,1.547,2.062,2.12,3.004,2.557,2.594,4.119,2.586,2.557,3.545,1.004,4.054,3.555,1.555,3.076,3.578,3.609,2.532,1.575,3.577,3.048,2.558
2021-08-19,12:00:00,1.56,8.568,2.012,9.449,8.634,1.573,7.094,8.054,8.597,1.555,7.127,8.053,3.052,8.554,2.045,2.034,1.573,2.611,2.565,1.571,7.632,2.532,7.57,1.547,2.062,1.618,3.004,2.557,2.594,11.144,5.102,2.557,7.557,1.004,12.586,8.574,1.555,2.573,7.596,7.629,2.031,1.575,10.1,8.58,2.558
2021-08-19,16:00:00,1.56,13.574,2.012,19.954,16.159,2.075,9.603,12.062,21.111,1.555,13.652,11.061,4.558,12.064,2.045,2.034,1.573,2.611,2.565,1.571,10.643,3.536,10.58,1.547,2.062,2.12,3.004,2.557,2.594,12.648,8.119,2.557,13.069,1.004,15.093,12.585,1.555,3.578,10.607,11.645,2.031,1.575,16.114,13.602,4.062
2021-08-19,20:00:00,2.062,9.569,2.515,7.948,9.638,2.578,6.592,9.557,7.095,1.555,8.132,8.053,5.563,6.547,2.547,2.034,2.075,3.112,2.565,1.571,8.636,4.54,6.567,1.547,2.062,2.12,3.506,2.557,2.594,6.127,8.119,2.557,10.564,1.004,6.063,6.567,2.058,4.583,8.098,7.127,2.031,2.078,8.094,5.564,5.064
2021-08-20,0:00:00,2.062,4.561,3.017,2.443,1.095,2.578,3.578,3.543,1.583,2.058,2.604,4.54,5.061,2.532,3.05,2.034,2.075,3.614,2.565,2.074,4.619,4.038,3.052,1.547,2.565,2.622,4.008,3.058,3.096,1.607,4.096,3.058,5.551,1.505,0.537,2.551,2.058,4.583,3.076,2.604,2.532,2.078,2.07,1.538,4.563
2021-08-20,4:00:00,2.565,2.557,3.017,1.442,0.088,2.578,2.573,1.538,0.58,2.058,1.095,3.034,4.056,1.025,3.05,2.034,2.075,3.112,2.565,2.074,2.61,3.536,1.545,1.547,2.565,2.622,4.008,3.058,3.096,0.602,2.586,3.559,3.545,1.505,0.034,1.044,2.058,3.578,2.071,1.598,2.532,2.078,1.066,0.53,3.561
2021-08-20,8:00:00,2.062,5.062,3.017,6.447,6.122,2.075,5.085,5.549,5.592,2.058,5.117,4.54,3.052,5.042,2.547,2.034,2.075,3.112,2.565,2.074,4.619,2.532,3.554,2.049,3.067,2.622,3.506,3.058,3.096,7.131,3.089,3.058,4.046,1.505,7.068,6.567,1.555,3.076,5.085,5.117,2.532,2.078,5.083,5.061,3.059
2021-08-20,12:00:00,2.062,9.569,2.515,10.95,11.144,2.075,7.094,9.056,9.599,1.555,9.638,8.554,3.554,9.557,2.547,2.034,1.573,3.112,3.067,2.074,7.632,3.034,8.072,2.049,2.565,2.12,3.506,3.058,3.096,11.646,5.605,3.058,8.058,1.505,13.088,10.079,1.555,3.076,8.6,9.136,2.532,2.078,10.602,10.087,3.561
2021-08-20,16:00:00,2.062,12.573,2.515,12.952,16.66,2.578,8.6,11.561,12.603,1.555,12.147,11.061,5.061,11.563,2.547,2.034,2.075,3.112,2.565,2.074,10.643,4.038,10.079,2.049,2.565,2.12,3.506,3.058,3.096,12.147,9.124,3.058,13.069,1.505,14.09,11.081,2.058,4.081,11.61,11.144,2.532,2.078,13.609,12.096,4.563
2021-08-20,20:00:00,2.062,9.569,3.017,8.949,9.638,3.08,7.596,9.056,8.096,2.058,8.634,9.056,5.563,8.053,3.05,2.034,2.075,3.614,2.565,2.074,9.138,4.54,8.072,2.049,2.565,2.622,4.008,3.058,3.096,8.636,7.616,3.559,10.564,1.505,9.075,9.076,2.56,5.085,8.6,8.132,2.532,2.078,9.097,7.575,5.064
2021-08-21,0:00:00,2.565,7.065,3.017,6.447,6.122,3.08,6.592,6.551,5.592,2.058,6.122,7.049,5.563,6.046,3.05,2.034,2.578,3.614,3.067,2.074,7.13,4.54,6.065,2.049,3.067,3.125,4.008,3.559,3.598,6.127,5.605,3.559,8.058,1.505,6.063,6.567,2.56,5.085,6.09,6.122,2.532,2.58,6.087,5.061,5.064
2021-08-21,4:00:00,2.565,5.062,3.017,4.445,3.609,3.08,4.583,4.045,3.587,2.058,4.112,5.042,5.061,3.536,3.552,2.537,2.578,3.614,3.067,2.577,5.624,4.038,4.056,2.049,3.067,3.125,4.51,3.559,3.598,2.612,4.599,3.559,6.052,2.005,2.045,4.057,2.56,4.583,4.081,4.112,2.532,2.58,3.075,2.545,4.563
2021-08-21,8:00:00,2.565,6.064,3.017,6.447,6.122,2.578,5.587,5.549,6.093,2.058,6.122,5.544,4.558,5.042,3.05,2.537,2.578,3.614,3.067,2.577,6.126,3.536,4.558,2.049,3.067,3.125,4.51,3.559,3.598,6.127,4.599,3.559,6.052,2.005,5.561,6.567,2.058,4.081,5.587,5.62,2.532,2.58,5.083,5.061,4.062
2021-08-21,12:00:00,2.565,10.571,3.017,12.451,11.645,2.578,8.6,10.058,12.603,2.058,10.14,9.557,4.558,10.56,3.05,2.537,2.075,3.614,3.067,2.577,9.138,4.038,9.577,2.049,3.067,2.622,4.008,3.559,3.598,14.152,6.611,3.559,10.063,2.005,15.093,11.583,2.058,4.081,10.105,10.642,2.532,2.58,11.103,11.092,4.062
2021-08-21,16:00:00,2.565,10.07,3.017,9.95,10.14,3.08,8.6,9.056,10.1,2.058,9.638,9.557,5.061,9.056,3.05,2.537,2.578,3.614,3.067,2.577,9.639,4.54,8.574,2.049,3.067,3.125,4.008,3.559,3.598,10.643,7.113,3.559,10.063,2.005,11.583,9.577,2.56,4.583,9.603,9.136,2.532,2.58,10.1,9.083,5.064
2021-08-21,20:00:00,2.565,8.568,3.52,8.449,8.132,3.08,8.098,8.054,8.096,2.058,8.634,8.554,5.563,8.053,3.552,2.537,2.578,3.614,3.067,2.577,9.138,4.54,7.57,2.049,3.067,3.125,4.51,4.06,3.598,8.135,7.113,4.06,9.06,2.005,8.071,8.072,2.56,5.085,8.098,8.634,3.034,2.58,8.094,7.575,5.064
2021-08-22,0:00:00,2.565,6.565,3.52,5.947,5.62,3.08,6.09,5.549,5.592,2.56,5.62,6.547,5.563,5.544,3.552,2.537,2.578,3.614,3.067,2.577,6.628,4.54,5.563,2.049,3.569,3.125,4.51,4.06,3.598,5.123,5.605,4.06,7.055,2.005,5.059,6.065,2.56,5.085,5.587,5.62,3.034,3.082,5.585,5.061,5.064
2021-08-22,4:00:00,2.565,4.561,3.52,3.945,3.609,3.08,4.583,4.045,3.587,2.56,4.112,5.042,5.061,3.536,3.552,2.537,2.578,3.614,3.569,2.577,5.122,4.038,4.056,2.049,3.569,3.125,4.51,4.06,3.598,2.612,4.599,4.06,6.052,2.005,2.547,4.559,2.56,4.583,4.081,4.112,3.034,3.082,3.577,3.551,4.563
2021-08-22,8:00:00,2.565,3.559,3.52,3.444,3.106,3.08,4.081,3.543,2.585,2.56,3.106,4.54,4.558,3.536,3.552,2.537,2.578,3.614,3.569,2.577,4.117,3.536,3.554,2.551,3.569,3.125,4.51,4.06,3.598,3.617,3.592,4.06,5.049,2.005,3.552,4.057,2.56,4.583,3.578,3.609,3.034,3.082,3.577,3.048,4.062
2021-08-22,12:00:00,2.565,7.065,3.52,8.449,6.625,2.578,5.587,6.05,7.095,2.058,5.62,7.049,4.056,7.551,3.05,2.537,2.578,3.614,3.569,2.577,6.628,3.536,7.57,2.551,3.569,3.125,4.51,4.06,3.598,11.646,4.599,3.559,7.557,2.005,11.082,9.577,2.058,4.081,5.587,6.122,3.034,3.082,8.094,8.078,4.062
2021-08-22,16:00:00,2.565,7.566,3.017,8.949,7.629,2.578,6.09,6.551,8.096,2.058,6.625,7.049,4.558,7.551,3.05,2.537,2.578,3.614,3.569,2.577,8.134,4.038,7.068,2.551,3.067,2.622,4.008,3.559,3.598,10.141,5.102,3.559,9.06,2.005,9.577,7.571,2.058,4.081,6.592,7.127,3.034,2.58,8.094,7.072,4.062
2021-08-22,20:00:00,2.565,6.565,3.017,6.948,6.625,2.578,5.587,7.052,6.093,2.058,6.625,6.046,4.558,5.544,3.05,2.537,2.578,3.614,3.569,2.577,6.628,4.038,5.563,2.551,3.067,2.622,4.008,3.559,3.598,5.625,5.605,3.559,8.559,2.005,5.059,5.061,2.56,4.583,6.09,5.62,3.034,2.58,6.087,4.558,4.563
2021-08-23,0:00:00,2.565,3.559,3.017,2.944,2.604,2.578,3.578,3.543,2.585,2.058,3.106,4.54,4.558,3.034,3.05,2.537,2.578,3.614,3.067,2.577,4.619,3.536,3.554,2.551,3.067,2.622,4.51,3.559,3.598,2.612,4.096,4.06,6.052,2.005,2.045,3.053,2.058,4.081,3.578,3.609,3.034,2.58,3.075,2.545,4.062
